order_id,order_date,customer_id,gender,age,city,product_category,price,quantity,payment_mode,rating,revenue
295,1/13/2022 6:00,7177,Female,48,Bangalore,Grocery,213,5,Credit Card,1.2,1065
296,1/13/2022 7:00,7789,Male,33,Mumbai,Sports,2903,2,Debit Card,2.1,5806
297,1/13/2022 8:00,7376,Male,48,Delhi,Beauty,4645,3,Debit Card,2.4,13935
298,1/13/2022 9:00,5863,Female,25,Mumbai,Home,1469,3,UPI,3.4,4407
299,1/13/2022 10:00,7180,Male,39,Pune,Grocery,2785,5,Debit Card,1.5,13925
300,1/13/2022 11:00,2792,Female,41,Chennai,Sports,2232,2,COD,3.7,4464
301,1/13/2022 12:00,2483,Female,46,Mumbai,Beauty,4591,5,COD,2.4,22955
302,1/13/2022 13:00,7434,Male,27,Pune,Electronics,2890,3,Debit Card,1.2,8670
303,1/13/2022 14:00,1197,Male,59,Delhi,Beauty,4978,2,Credit Card,1.2,9956
304,1/13/2022 15:00,1894,Male,40,Bangalore,Beauty,1082,1,UPI,3.4,1082
305,1/13/2022 16:00,7069,Female,37,Mumbai,Grocery,3637,5,UPI,2.1,18185
306,1/13/2022 17:00,6374,Female,60,Chennai,Beauty,1267,1,COD,4.1,1267
307,1/13/2022 18:00,6566,Female,58,Kolkata,Home,2013,5,COD,1.6,10065
308,1/13/2022 19:00,1136,Male,51,Hyderabad,Home,4173,3,Debit Card,2.7,12519
309,1/13/2022 20:00,3237,Female,36,Pune,Fashion,1771,4,Credit Card,5,7084
310,1/13/2022 21:00,7273,Female,31,Kolkata,Electronics,2264,3,COD,2.2,6792
311,1/13/2022 22:00,3257,Female,62,Chennai,Electronics,1918,1,UPI,3.5,1918
312,1/13/2022 23:00,2392,Male,28,Pune,Electronics,223,4,Credit Card,2.5,892
313,1/14/2022 0:00,7435,Male,46,Hyderabad,Fashion,2784,5,Debit Card,3.1,13920
314,1/14/2022 1:00,6496,Male,31,Chennai,Fashion,975,2,COD,4.7,1950
315,1/14/2022 2:00,4419,Female,44,Bangalore,Home,2117,4,UPI,3.3,8468
316,1/14/2022 3:00,1168,Male,45,Mumbai,Electronics,1491,4,Credit Card,2.3,5964
317,1/14/2022 4:00,7004,Female,24,Kolkata,Fashion,1190,1,UPI,3.2,1190
318,1/14/2022 5:00,3852,Female,64,Delhi,Electronics,521,5,UPI,3,2605
319,1/14/2022 6:00,5272,Female,52,Chennai,Sports,3558,5,COD,4,17790
320,1/14/2022 7:00,2561,Female,34,Hyderabad,Home,1716,3,UPI,4.9,5148
321,1/14/2022 8:00,5419,Female,45,Hyderabad,Sports,950,3,COD,3.9,2850
322,1/14/2022 9:00,1508,Female,54,Pune,Fashion,986,3,Credit Card,1.1,2958
323,1/14/2022 10:00,7947,Female,36,Hyderabad,Beauty,1439,3,Credit Card,1.6,4317
324,1/14/2022 11:00,4186,Male,37,Chennai,Beauty,1560,3,Debit Card,4.5,4680
325,1/14/2022 12:00,6918,Female,43,Pune,Beauty,2322,5,Credit Card,4.8,11610
326,1/14/2022 13:00,6149,Male,59,Delhi,Grocery,3463,4,Credit Card,2.4,13852
327,1/14/2022 14:00,2777,Male,32,Bangalore,Sports,287,1,COD,2.2,287
328,1/14/2022 15:00,4361,Female,23,Mumbai,Beauty,4921,3,Debit Card,1.3,14763
329,1/14/2022 16:00,1146,Male,31,Kolkata,Grocery,4361,2,Debit Card,4.2,8722
330,1/14/2022 17:00,6393,Male,48,Hyderabad,Electronics,1285,2,Credit Card,2.4,2570
331,1/14/2022 18:00,5317,Male,43,Kolkata,Beauty,2064,4,UPI,3.4,8256
332,1/14/2022 19:00,7484,Male,23,Pune,Home,1985,4,COD,3.2,7940
333,1/14/2022 20:00,5605,Male,60,Bangalore,Grocery,2297,5,Debit Card,2.7,11485
334,1/14/2022 21:00,3562,Male,50,Hyderabad,Fashion,4474,4,Credit Card,1.2,17896
335,1/14/2022 22:00,7213,Female,40,Chennai,Beauty,1435,2,UPI,3.6,2870
336,1/14/2022 23:00,6477,Male,22,Mumbai,Beauty,2091,4,COD,4.6,8364
337,1/15/2022 0:00,1908,Male,33,Delhi,Grocery,2211,5,COD,5,11055
338,1/15/2022 1:00,5652,Female,32,Kolkata,Sports,695,1,Debit Card,2.1,695
339,1/15/2022 2:00,5981,Female,60,Mumbai,Home,3781,4,Debit Card,1.4,15124
340,1/15/2022 3:00,3813,Female,31,Mumbai,Grocery,4007,3,Credit Card,2.5,12021
341,1/15/2022 4:00,6442,Male,25,Hyderabad,Fashion,4642,3,Credit Card,5,13926
342,1/15/2022 5:00,4695,Male,62,Kolkata,Beauty,1659,1,Debit Card,4.9,1659
343,1/15/2022 6:00,7235,Female,45,Mumbai,Beauty,4419,1,Debit Card,3.6,4419
344,1/15/2022 7:00,4413,Female,19,Chennai,Electronics,1187,1,UPI,1.1,1187
345,1/15/2022 8:00,1423,Male,36,Chennai,Electronics,1900,4,Debit Card,2.7,7600
346,1/15/2022 9:00,4623,Female,40,Hyderabad,Sports,4834,3,Debit Card,4.5,14502
347,1/15/2022 10:00,4734,Male,32,Mumbai,Home,943,5,Credit Card,4.5,4715
348,1/15/2022 11:00,4486,Female,54,Chennai,Grocery,1764,1,Credit Card,4.5,1764
349,1/15/2022 12:00,4729,Male,53,Kolkata,Grocery,530,3,Credit Card,3.8,1590
350,1/15/2022 13:00,7854,Male,33,Mumbai,Grocery,4311,2,UPI,4.5,8622
351,1/15/2022 14:00,1967,Male,20,Hyderabad,Grocery,3494,5,Debit Card,1.3,17470
352,1/15/2022 15:00,5370,Female,25,Mumbai,Fashion,213,1,Debit Card,1.8,213
353,1/15/2022 16:00,1860,Female,19,Delhi,Beauty,1956,5,Credit Card,3.4,9780
354,1/15/2022 17:00,7187,Female,59,Mumbai,Grocery,1323,1,Debit Card,4.1,1323
355,1/15/2022 18:00,6203,Male,51,Kolkata,Beauty,4941,1,Credit Card,3.8,4941
356,1/15/2022 19:00,1433,Male,26,Kolkata,Home,3387,4,Debit Card,4.8,13548
357,1/15/2022 20:00,5905,Male,46,Pune,Beauty,4716,4,UPI,1.5,18864
358,1/15/2022 21:00,7237,Female,42,Bangalore,Home,3044,5,UPI,1.7,15220
359,1/15/2022 22:00,6294,Female,35,Chennai,Home,3503,2,UPI,2.9,7006
360,1/15/2022 23:00,2429,Male,50,Hyderabad,Grocery,585,5,Credit Card,2.3,2925
361,1/16/2022 0:00,5297,Female,29,Mumbai,Electronics,4924,1,UPI,1.5,4924
362,1/16/2022 1:00,4929,Female,26,Chennai,Fashion,3866,4,Credit Card,1.5,15464
363,1/16/2022 2:00,3546,Female,51,Hyderabad,Beauty,4127,4,Credit Card,2.7,16508
364,1/16/2022 3:00,7624,Female,41,Bangalore,Fashion,2699,4,UPI,3.7,10796
365,1/16/2022 4:00,7107,Male,37,Kolkata,Electronics,1847,3,UPI,1.2,5541
366,1/16/2022 5:00,1329,Female,46,Delhi,Electronics,2012,1,COD,3.9,2012
367,1/16/2022 6:00,4612,Male,44,Mumbai,Grocery,3787,3,UPI,3,11361
368,1/16/2022 7:00,1209,Male,51,Hyderabad,Fashion,853,2,COD,2.6,1706
369,1/16/2022 8:00,7761,Female,51,Bangalore,Grocery,4552,1,UPI,1.9,4552
370,1/16/2022 9:00,7074,Female,56,Hyderabad,Fashion,3803,4,Debit Card,3.2,15212
371,1/16/2022 10:00,4968,Male,33,Kolkata,Fashion,303,4,UPI,3.9,1212
372,1/16/2022 11:00,2040,Female,61,Bangalore,Fashion,1329,1,Debit Card,2.7,1329
373,1/16/2022 12:00,7250,Female,37,Hyderabad,Home,4879,1,Credit Card,1.5,4879
374,1/16/2022 13:00,1164,Male,59,Chennai,Fashion,4604,1,COD,3.9,4604
375,1/16/2022 14:00,1606,Female,26,Pune,Beauty,4049,1,Debit Card,4,4049
376,1/16/2022 15:00,7772,Female,62,Delhi,Electronics,2721,5,COD,2.6,13605
377,1/16/2022 16:00,6311,Male,63,Delhi,Home,4057,4,Credit Card,4.2,16228
378,1/16/2022 17:00,2219,Female,22,Hyderabad,Fashion,1592,1,COD,1.4,1592
379,1/16/2022 18:00,2331,Male,52,Mumbai,Beauty,4185,5,Debit Card,2.2,20925
380,1/16/2022 19:00,5232,Female,21,Chennai,Grocery,2999,4,COD,1.8,11996
381,1/16/2022 20:00,1952,Male,24,Chennai,Grocery,2875,5,Credit Card,1.7,14375
382,1/16/2022 21:00,5955,Female,37,Chennai,Sports,2654,4,Credit Card,3.4,10616
383,1/16/2022 22:00,4165,Female,36,Pune,Fashion,4762,1,Debit Card,3.8,4762
384,1/16/2022 23:00,7011,Male,38,Delhi,Home,626,5,COD,3.6,3130
385,1/17/2022 0:00,3798,Male,48,Hyderabad,Grocery,2159,5,Credit Card,1.5,10795
386,1/17/2022 1:00,6207,Male,41,Bangalore,Beauty,2035,5,UPI,2,10175
387,1/17/2022 2:00,1160,Female,40,Mumbai,Fashion,1859,5,Credit Card,4.3,9295
388,1/17/2022 3:00,3195,Male,28,Delhi,Home,3858,4,UPI,2.3,15432
389,1/17/2022 4:00,5680,Male,45,Mumbai,Sports,3826,3,Credit Card,4.9,11478
390,1/17/2022 5:00,7599,Female,28,Bangalore,Fashion,4076,3,Debit Card,1.1,12228
391,1/17/2022 6:00,2111,Male,28,Bangalore,Fashion,4958,2,Debit Card,2,9916
392,1/17/2022 7:00,4085,Male,43,Delhi,Grocery,1423,5,UPI,2.7,7115
393,1/17/2022 8:00,6713,Male,19,Hyderabad,Electronics,173,4,Debit Card,3.1,692
394,1/17/2022 9:00,6240,Female,59,Chennai,Beauty,4507,1,Credit Card,4.1,4507
395,1/17/2022 10:00,2908,Male,19,Chennai,Home,2896,2,Credit Card,2.4,5792
396,1/17/2022 11:00,3999,Female,29,Chennai,Home,823,4,Credit Card,4.9,3292
397,1/17/2022 12:00,7976,Male,63,Chennai,Sports,3286,3,Debit Card,2,9858
398,1/17/2022 13:00,3763,Male,21,Delhi,Beauty,3722,2,Credit Card,2.7,7444
399,1/17/2022 14:00,1732,Female,49,Kolkata,Home,1868,3,Credit Card,3,5604
400,1/17/2022 15:00,6028,Female,41,Bangalore,Home,2571,4,UPI,3.6,10284
401,1/17/2022 16:00,1281,Male,39,Mumbai,Electronics,4750,3,UPI,3.8,14250
402,1/17/2022 17:00,5896,Female,45,Hyderabad,Sports,2212,4,COD,3.6,8848
403,1/17/2022 18:00,4854,Male,47,Chennai,Home,927,3,UPI,2.4,2781
404,1/17/2022 19:00,5566,Male,25,Kolkata,Sports,4596,4,UPI,1.1,18384
405,1/17/2022 20:00,2308,Female,33,Hyderabad,Sports,1045,1,COD,1.1,1045
406,1/17/2022 21:00,4396,Male,37,Kolkata,Beauty,1170,4,Debit Card,2.2,4680
407,1/17/2022 22:00,6654,Female,28,Kolkata,Electronics,3027,3,Debit Card,1,9081
408,1/17/2022 23:00,6347,Female,60,Mumbai,Electronics,1947,5,Debit Card,1.1,9735
409,1/18/2022 0:00,1595,Male,38,Delhi,Beauty,4858,3,COD,1.4,14574
410,1/18/2022 1:00,1647,Female,53,Hyderabad,Sports,4501,1,Credit Card,1.9,4501
411,1/18/2022 2:00,5040,Male,28,Pune,Home,4039,3,COD,2.2,12117
412,1/18/2022 3:00,1573,Male,53,Hyderabad,Sports,3275,4,COD,1.2,13100
413,1/18/2022 4:00,7797,Male,58,Delhi,Sports,4452,4,COD,2.7,17808
414,1/18/2022 5:00,6637,Female,49,Bangalore,Home,1762,3,UPI,3.2,5286
415,1/18/2022 6:00,1256,Female,22,Bangalore,Home,2117,1,COD,4.1,2117
416,1/18/2022 7:00,4208,Male,23,Delhi,Grocery,2892,4,COD,4.1,11568
417,1/18/2022 8:00,4279,Male,28,Hyderabad,Sports,1143,4,Debit Card,2.8,4572
418,1/18/2022 9:00,7607,Male,59,Mumbai,Home,3505,5,UPI,4.8,17525
419,1/18/2022 10:00,6259,Female,48,Chennai,Sports,2823,3,UPI,2.8,8469
420,1/18/2022 11:00,2028,Female,19,Kolkata,Electronics,4724,2,Credit Card,2.4,9448
421,1/18/2022 12:00,7567,Female,43,Mumbai,Grocery,1919,5,Debit Card,1.7,9595
422,1/18/2022 13:00,5444,Female,20,Delhi,Electronics,1461,2,Debit Card,1.6,2922
423,1/18/2022 14:00,3989,Male,22,Hyderabad,Home,1598,1,UPI,3.4,1598
424,1/18/2022 15:00,6402,Male,44,Chennai,Beauty,902,3,Credit Card,1.5,2706
425,1/18/2022 16:00,1586,Male,33,Hyderabad,Grocery,3558,3,Debit Card,1.3,10674
426,1/18/2022 17:00,6940,Male,58,Chennai,Grocery,1614,2,Credit Card,2.5,3228
427,1/18/2022 18:00,6102,Female,42,Mumbai,Sports,3723,2,Credit Card,2,7446
428,1/18/2022 19:00,4291,Female,48,Chennai,Grocery,789,2,COD,2.9,1578
429,1/18/2022 20:00,3867,Female,58,Pune,Home,1056,4,Credit Card,4.3,4224
430,1/18/2022 21:00,1739,Male,64,Delhi,Grocery,1999,1,COD,3.7,1999
431,1/18/2022 22:00,5969,Male,37,Chennai,Grocery,2063,3,Credit Card,3.7,6189
432,1/18/2022 23:00,5882,Female,28,Bangalore,Fashion,3132,2,COD,4.5,6264
433,1/19/2022 0:00,4445,Female,45,Delhi,Beauty,696,2,COD,2.1,1392
434,1/19/2022 1:00,6410,Female,18,Delhi,Grocery,2943,1,Credit Card,4.7,2943
435,1/19/2022 2:00,1437,Male,46,Kolkata,Grocery,4475,3,UPI,1.1,13425
436,1/19/2022 3:00,4898,Female,23,Delhi,Home,3221,2,Debit Card,3.4,6442
437,1/19/2022 4:00,5011,Female,48,Chennai,Sports,3698,1,Credit Card,1.8,3698
438,1/19/2022 5:00,2847,Male,59,Kolkata,Fashion,1586,2,UPI,3.6,3172
439,1/19/2022 6:00,2532,Female,18,Mumbai,Electronics,515,5,COD,4.2,2575
440,1/19/2022 7:00,2020,Female,35,Kolkata,Home,653,5,COD,2.9,3265
441,1/19/2022 8:00,7930,Female,61,Mumbai,Home,4954,1,Credit Card,1,4954
442,1/19/2022 9:00,1941,Male,62,Delhi,Electronics,4167,1,COD,3.3,4167
443,1/19/2022 10:00,3903,Male,52,Pune,Fashion,3699,3,Credit Card,2.8,11097
444,1/19/2022 11:00,1449,Female,28,Pune,Electronics,331,4,UPI,3.3,1324
445,1/19/2022 12:00,4398,Male,42,Pune,Beauty,3538,1,Debit Card,4.1,3538
446,1/19/2022 13:00,6610,Male,41,Kolkata,Grocery,4133,5,COD,1,20665
447,1/19/2022 14:00,4125,Female,33,Chennai,Grocery,1690,4,COD,1.4,6760
448,1/19/2022 15:00,1816,Male,21,Delhi,Grocery,4851,4,COD,4.6,19404
449,1/19/2022 16:00,3107,Male,55,Chennai,Sports,127,4,Debit Card,4.2,508
450,1/19/2022 17:00,7480,Male,28,Bangalore,Electronics,1170,5,Debit Card,1.9,5850
451,1/19/2022 18:00,2690,Female,33,Bangalore,Fashion,4235,3,Debit Card,1.8,12705
452,1/19/2022 19:00,6756,Male,52,Hyderabad,Fashion,2668,2,COD,1.5,5336
453,1/19/2022 20:00,5259,Male,31,Bangalore,Beauty,1083,1,UPI,2.9,1083
454,1/19/2022 21:00,4642,Male,18,Bangalore,Home,2283,2,UPI,1.1,4566
455,1/19/2022 22:00,1945,Female,63,Bangalore,Sports,1760,1,UPI,2.3,1760
456,1/19/2022 23:00,6226,Female,42,Kolkata,Electronics,3778,2,COD,2.4,7556
457,1/20/2022 0:00,1201,Male,55,Mumbai,Beauty,2033,1,Debit Card,4.1,2033
458,1/20/2022 1:00,2805,Male,37,Mumbai,Beauty,4230,3,UPI,3.7,12690
459,1/20/2022 2:00,2862,Female,37,Hyderabad,Sports,4250,1,Credit Card,4.7,4250
460,1/20/2022 3:00,1550,Female,51,Mumbai,Electronics,4214,5,COD,1.1,21070
461,1/20/2022 4:00,4751,Female,50,Chennai,Grocery,2743,1,COD,2,2743
462,1/20/2022 5:00,2672,Female,27,Pune,Sports,2943,1,UPI,3.3,2943
463,1/20/2022 6:00,3040,Male,63,Mumbai,Grocery,3932,5,Debit Card,4,19660
464,1/20/2022 7:00,1903,Male,45,Mumbai,Fashion,2055,4,UPI,4.7,8220
465,1/20/2022 8:00,6840,Female,48,Chennai,Fashion,128,2,Credit Card,2.4,256
466,1/20/2022 9:00,7678,Female,22,Chennai,Sports,4548,4,COD,1.6,18192
467,1/20/2022 10:00,1504,Male,53,Kolkata,Grocery,1213,2,UPI,4.7,2426
468,1/20/2022 11:00,7105,Male,30,Kolkata,Electronics,530,4,Debit Card,4.8,2120
469,1/20/2022 12:00,6896,Male,49,Mumbai,Grocery,4987,1,UPI,3,4987
470,1/20/2022 13:00,4811,Female,60,Bangalore,Home,2221,2,UPI,3.5,4442
471,1/20/2022 14:00,2479,Male,35,Mumbai,Home,4394,4,Credit Card,1.4,17576
472,1/20/2022 15:00,7612,Male,33,Mumbai,Grocery,2854,1,UPI,1.6,2854
473,1/20/2022 16:00,6593,Male,25,Delhi,Electronics,4521,5,COD,3.6,22605
474,1/20/2022 17:00,6692,Male,31,Mumbai,Beauty,670,5,Credit Card,3.6,3350
475,1/20/2022 18:00,5496,Female,33,Chennai,Grocery,1341,3,COD,3.8,4023
476,1/20/2022 19:00,4128,Female,27,Pune,Beauty,352,2,Debit Card,3.5,704
477,1/20/2022 20:00,4821,Male,21,Mumbai,Beauty,4844,4,Debit Card,3.5,19376
478,1/20/2022 21:00,3711,Female,35,Kolkata,Grocery,1887,5,UPI,1.1,9435
479,1/20/2022 22:00,1280,Male,38,Hyderabad,Home,4995,5,UPI,4,24975
480,1/20/2022 23:00,2028,Male,57,Hyderabad,Fashion,2438,1,Credit Card,2.9,2438
481,1/21/2022 0:00,3660,Male,38,Hyderabad,Grocery,3428,5,Debit Card,3.9,17140
482,1/21/2022 1:00,6100,Female,62,Bangalore,Sports,586,1,Credit Card,1.7,586
483,1/21/2022 2:00,3353,Female,18,Bangalore,Electronics,2879,3,Debit Card,2.5,8637
484,1/21/2022 3:00,3391,Female,62,Chennai,Home,676,3,Credit Card,4.2,2028
485,1/21/2022 4:00,6662,Male,54,Delhi,Home,1767,4,Credit Card,4.6,7068
486,1/21/2022 5:00,1153,Female,18,Chennai,Fashion,1563,1,Debit Card,1.5,1563
487,1/21/2022 6:00,4860,Male,60,Pune,Fashion,3651,1,UPI,1.1,3651
488,1/21/2022 7:00,3405,Male,48,Mumbai,Grocery,3885,1,UPI,1.3,3885
489,1/21/2022 8:00,3745,Male,53,Chennai,Grocery,2200,5,COD,1.1,11000
490,1/21/2022 9:00,5503,Male,39,Kolkata,Electronics,828,3,Credit Card,4.1,2484
491,1/21/2022 10:00,2053,Male,43,Hyderabad,Grocery,672,3,Debit Card,1.8,2016
492,1/21/2022 11:00,3977,Female,40,Hyderabad,Electronics,1678,3,Credit Card,4,5034
493,1/21/2022 12:00,6491,Male,58,Delhi,Grocery,1034,3,Credit Card,2.7,3102
494,1/21/2022 13:00,4893,Male,34,Pune,Sports,4631,3,COD,1.4,13893
495,1/21/2022 14:00,3679,Female,29,Kolkata,Home,2784,5,Credit Card,3.5,13920
496,1/21/2022 15:00,3995,Male,40,Chennai,Grocery,1037,2,Debit Card,1,2074
497,1/21/2022 16:00,5950,Female,39,Mumbai,Sports,4112,2,UPI,4.5,8224
498,1/21/2022 17:00,7646,Female,46,Mumbai,Grocery,2774,5,Debit Card,3.5,13870
499,1/21/2022 18:00,5103,Male,56,Chennai,Beauty,825,4,UPI,1.6,3300
500,1/21/2022 19:00,3665,Male,20,Mumbai,Fashion,360,3,Credit Card,1.8,1080
501,1/21/2022 20:00,4057,Male,18,Kolkata,Sports,1717,2,COD,3.5,3434
502,1/21/2022 21:00,7281,Female,60,Pune,Electronics,3012,4,Credit Card,1.8,12048
503,1/21/2022 22:00,7838,Female,64,Delhi,Electronics,830,1,Debit Card,4.6,830
504,1/21/2022 23:00,4968,Male,46,Bangalore,Grocery,963,1,Debit Card,2.4,963
505,1/22/2022 0:00,1851,Male,18,Chennai,Home,1991,1,Credit Card,1.9,1991
506,1/22/2022 1:00,2400,Male,49,Delhi,Home,3793,4,Debit Card,2.5,15172
507,1/22/2022 2:00,6028,Female,31,Chennai,Beauty,3721,1,UPI,1.5,3721
508,1/22/2022 3:00,4793,Male,33,Mumbai,Electronics,1165,4,Debit Card,3,4660
509,1/22/2022 4:00,4331,Male,39,Bangalore,Fashion,2281,1,Debit Card,3.6,2281
510,1/22/2022 5:00,1126,Male,28,Chennai,Beauty,4398,5,Credit Card,3.9,21990
511,1/22/2022 6:00,6930,Female,23,Hyderabad,Grocery,2873,3,UPI,4.5,8619
512,1/22/2022 7:00,1577,Female,28,Kolkata,Fashion,765,1,COD,2.2,765
513,1/22/2022 8:00,6652,Female,53,Chennai,Fashion,1899,1,Credit Card,1.3,1899
514,1/22/2022 9:00,1804,Female,33,Chennai,Electronics,2947,4,Credit Card,3.1,11788
515,1/22/2022 10:00,6444,Male,64,Kolkata,Home,2140,1,COD,3.5,2140
516,1/22/2022 11:00,4024,Female,19,Hyderabad,Home,4302,5,UPI,3.7,21510
517,1/22/2022 12:00,1112,Female,34,Chennai,Beauty,2261,3,COD,3.9,6783
518,1/22/2022 13:00,2967,Male,53,Mumbai,Electronics,1548,2,COD,3.5,3096
519,1/22/2022 14:00,1650,Female,35,Kolkata,Home,1377,2,UPI,4.2,2754
520,1/22/2022 15:00,5333,Male,26,Pune,Sports,4161,5,COD,3,20805
521,1/22/2022 16:00,2384,Female,60,Chennai,Fashion,4321,1,Debit Card,3.6,4321
522,1/22/2022 17:00,6086,Male,28,Mumbai,Sports,680,1,UPI,4.7,680
523,1/22/2022 18:00,6979,Female,51,Hyderabad,Home,3553,2,Credit Card,1.5,7106
524,1/22/2022 19:00,6675,Male,27,Hyderabad,Beauty,4579,2,UPI,3,9158
525,1/22/2022 20:00,1063,Male,45,Mumbai,Home,1328,5,Debit Card,4.9,6640
526,1/22/2022 21:00,4999,Male,20,Kolkata,Beauty,4276,5,UPI,4,21380
527,1/22/2022 22:00,4988,Male,20,Chennai,Beauty,2385,3,COD,4.9,7155
528,1/22/2022 23:00,3502,Male,30,Kolkata,Fashion,521,1,COD,4,521
529,1/23/2022 0:00,6385,Female,19,Pune,Electronics,2303,3,UPI,1.4,6909
530,1/23/2022 1:00,4516,Male,21,Pune,Electronics,1092,5,UPI,4.9,5460
531,1/23/2022 2:00,5699,Male,20,Mumbai,Electronics,2073,5,COD,2.1,10365
532,1/23/2022 3:00,3671,Female,38,Mumbai,Fashion,1750,5,UPI,1.2,8750
533,1/23/2022 4:00,6539,Male,51,Pune,Home,1263,3,UPI,1.5,3789
534,1/23/2022 5:00,3387,Female,56,Hyderabad,Home,3008,1,Debit Card,1.2,3008
535,1/23/2022 6:00,2868,Male,52,Mumbai,Fashion,4700,1,Debit Card,1.3,4700
536,1/23/2022 7:00,6394,Male,42,Bangalore,Grocery,4409,5,Credit Card,2.8,22045
537,1/23/2022 8:00,4441,Male,42,Mumbai,Beauty,3683,1,Credit Card,4.7,3683
538,1/23/2022 9:00,3274,Male,19,Hyderabad,Grocery,2070,5,Credit Card,4.5,10350
539,1/23/2022 10:00,6345,Female,47,Pune,Grocery,2865,5,Credit Card,4.6,14325
540,1/23/2022 11:00,2963,Male,59,Bangalore,Grocery,4805,2,COD,3.5,9610
541,1/23/2022 12:00,6763,Female,58,Mumbai,Sports,1892,2,COD,4.6,3784
542,1/23/2022 13:00,3956,Male,37,Kolkata,Sports,1439,1,COD,4.7,1439
543,1/23/2022 14:00,4898,Male,19,Pune,Fashion,3054,4,Debit Card,3.3,12216
544,1/23/2022 15:00,4969,Female,26,Delhi,Fashion,4291,3,Credit Card,1.1,12873
545,1/23/2022 16:00,7513,Male,38,Hyderabad,Sports,1958,4,Debit Card,3.5,7832
546,1/23/2022 17:00,5903,Male,27,Bangalore,Grocery,290,4,Credit Card,1.2,1160
547,1/23/2022 18:00,6144,Female,25,Kolkata,Sports,1167,4,UPI,4.3,4668
548,1/23/2022 19:00,1698,Male,56,Chennai,Sports,2012,2,Credit Card,4,4024
549,1/23/2022 20:00,1292,Male,50,Mumbai,Beauty,1055,5,Credit Card,2.9,5275
550,1/23/2022 21:00,7499,Female,47,Delhi,Grocery,993,5,Credit Card,2.2,4965
551,1/23/2022 22:00,1837,Male,56,Chennai,Beauty,2654,1,UPI,3.2,2654
552,1/23/2022 23:00,7278,Female,49,Kolkata,Electronics,4979,2,UPI,2.8,9958
553,1/24/2022 0:00,5099,Male,43,Pune,Sports,1407,2,COD,1.6,2814
554,1/24/2022 1:00,6346,Male,33,Pune,Beauty,2573,4,UPI,3.3,10292
555,1/24/2022 2:00,5776,Female,36,Kolkata,Fashion,2543,1,Credit Card,2.2,2543
556,1/24/2022 3:00,7588,Male,39,Hyderabad,Sports,1697,4,COD,3.8,6788
557,1/24/2022 4:00,6537,Female,29,Kolkata,Beauty,2099,1,Debit Card,1,2099
558,1/24/2022 5:00,7980,Female,43,Kolkata,Grocery,522,5,Debit Card,2.5,2610
559,1/24/2022 6:00,5122,Male,31,Hyderabad,Home,3676,1,COD,2.3,3676
560,1/24/2022 7:00,1736,Female,22,Kolkata,Home,3360,5,Credit Card,2.4,16800
561,1/24/2022 8:00,3296,Female,31,Delhi,Fashion,3812,4,Credit Card,1.5,15248
562,1/24/2022 9:00,5461,Male,28,Delhi,Sports,3217,5,Credit Card,3.7,16085
563,1/24/2022 10:00,2971,Male,43,Pune,Electronics,1477,1,COD,3.7,1477
564,1/24/2022 11:00,4273,Male,22,Pune,Sports,667,2,UPI,4.2,1334
565,1/24/2022 12:00,6557,Male,28,Pune,Electronics,563,4,COD,2.8,2252
566,1/24/2022 13:00,1197,Male,60,Chennai,Electronics,4485,3,COD,1.1,13455
567,1/24/2022 14:00,6025,Female,54,Pune,Grocery,4281,4,Credit Card,2.1,17124
568,1/24/2022 15:00,2671,Female,42,Delhi,Sports,1676,2,Credit Card,4.4,3352
569,1/24/2022 16:00,3685,Male,48,Pune,Fashion,3624,3,Debit Card,3.6,10872
570,1/24/2022 17:00,1606,Male,39,Delhi,Grocery,3887,5,COD,3.7,19435
571,1/24/2022 18:00,3120,Female,19,Kolkata,Sports,2025,1,Debit Card,2.8,2025
572,1/24/2022 19:00,5342,Female,36,Mumbai,Electronics,1071,5,Debit Card,3.6,5355
573,1/24/2022 20:00,7996,Female,46,Kolkata,Sports,125,2,Credit Card,4.1,250
574,1/24/2022 21:00,2159,Female,51,Delhi,Fashion,4313,4,UPI,2.6,17252
575,1/24/2022 22:00,2731,Male,23,Delhi,Electronics,3564,2,Credit Card,2.7,7128
576,1/24/2022 23:00,3261,Male,61,Chennai,Sports,1146,1,UPI,2.5,1146
577,1/25/2022 0:00,4395,Female,22,Pune,Electronics,2349,3,Credit Card,2.8,7047
578,1/25/2022 1:00,7246,Female,63,Bangalore,Grocery,4520,1,Credit Card,4.9,4520
579,1/25/2022 2:00,3375,Female,24,Bangalore,Sports,1963,2,COD,1.9,3926
580,1/25/2022 3:00,1595,Female,53,Delhi,Home,948,2,UPI,2.7,1896
581,1/25/2022 4:00,6343,Male,28,Delhi,Fashion,3768,5,Credit Card,1,18840
582,1/25/2022 5:00,3304,Female,47,Kolkata,Electronics,1374,3,Debit Card,2.5,4122
583,1/25/2022 6:00,4717,Male,38,Delhi,Sports,1259,4,Credit Card,2.4,5036
584,1/25/2022 7:00,4419,Female,38,Delhi,Sports,1391,1,COD,4.7,1391
585,1/25/2022 8:00,2131,Male,54,Kolkata,Home,3708,4,UPI,1.1,14832
586,1/25/2022 9:00,7089,Male,24,Pune,Electronics,1538,3,COD,4.2,4614
587,1/25/2022 10:00,3003,Male,25,Pune,Home,3163,2,Credit Card,2.6,6326
